vid,artist,album,title,len,display_genre,display_mood,display_category,genre,mood,category,instruments,artist_url,artist_channel_url,license_type,downloadable,download_url,favorite,popularity_percentile,is_new_track,track_url,streamid,reference_vid,fp_ref_id,waveform_url
1d1c2a172af795e6,None,None,Croquet Ball Hits,5.316,"",,運動,None,,Sports,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=1d1c2a172af795e6,FALSE,12,FALSE,"",2e56UrpJ8bjf3x09178bB5yIcLXZ8KfGM2iM86pdddXX1yj0sVLW1YJknULHpjmv,1d1c2a172af795e6,1d1c2a172af795e6,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCIgnEhYKEDFkMWMyYTE3MmFmNzk1ZTYQABgC&sigh=vic4SF3Lvv19cWma9JUK4Q
c7392ce890192222,None,None,Crow Call,46.983,"",,動物聲,None,,Animals,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=c7392ce890192222,FALSE,78,FALSE,"",o3BYrvY8a96Vdk0qFS0jfNxbovG9izkYZzssb9PRqNiwAj3_FtXq8SgZLckugQzE,c7392ce890192222,c7392ce890192222,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCLDnAhIWChBjNzM5MmNlODkwMTkyMjIyEAAYAg%3D%3D&sigh=3IcWksyoAOH78qdLxIPUag
6690108cc1feab38,None,None,Crowd Talking,125.816,"",,人群聲,None,,Crowds,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=6690108cc1feab38,FALSE,42,FALSE,"",cIz0ppEPNdCytVuut2goaRWRiZ1dVIyqyV5iQNgo3c1QfNkHtn7zY5Gy-zXfD5qO,6690108cc1feab38,6690108cc1feab38,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCMjQBxIWChA2NjkwMTA4Y2MxZmVhYjM4EAAYAg%3D%3D&sigh=DoLAv7n-z17xg2x8FuCpOw
77be387f38fb48e1,None,None,Crowd Yelling Series,15.95,"",,人群聲,None,,Crowds,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=77be387f38fb48e1,FALSE,47,FALSE,"",MYoLyI3m6mK9k9pg7gu1AKwKkGjrIH5FpqFB28XBsYMyjAD1reO2bU1hYulLL3pZ,77be387f38fb48e1,77be387f38fb48e1,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCJh1EhYKEDc3YmUzODdmMzhmYjQ4ZTEQABgC&sigh=KraRp88RmilOJ59DX_4WmA
87fbead863bbcc90,None,None,Crows Caw in Field,224.116,"",,動物聲,None,,Animals,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=87fbead863bbcc90,FALSE,54,FALSE,"",JWTw929CUqtZUvU8rIBcoIvjyHaR7Vy-m1ZZktCr5WhHq7AQhHtAhRLxfzCehZmC,87fbead863bbcc90,87fbead863bbcc90,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCIDWDRIWChA4N2ZiZWFkODYzYmJjYzkwEAAYAg%3D%3D&sigh=myfIZSM7065JUfo49zYZgw
1b7f74af352a0230,None,None,Crows Picking and Eating,250.683,"",,動物聲,None,,Animals,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=1b7f74af352a0230,FALSE,11,FALSE,"",pjhKVL-3Ag5agXMRl4LcszmrH_QkGQ0IajnaXZxSEbCJ5crvMfFjvd06W3mDcZgh,1b7f74af352a0230,1b7f74af352a0230,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCJChDxIWChAxYjdmNzRhZjM1MmEwMjMwEAAYAg%3D%3D&sigh=xp4Dc_QpFd36mTIu5-MtjA
ea65600b100fd318,None,None,Crushing Pills,41.616,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=ea65600b100fd318,FALSE,92,FALSE,"",_3vMGzse784RWokjp921KBLH7fu7_LSD0qq_8O-lwHJTYwAIBuwi3WFUtG4xbiwn,ea65600b100fd318,ea65600b100fd318,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCKjAAhIWChBlYTY1NjAwYjEwMGZkMzE4EAAYAg%3D%3D&sigh=J9I9bS3c3qf59ddAR6ua7Q
9094d944490dc455,None,None,Cup on Saucer,48.55,"",,日常聲響,None,,Household,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=9094d944490dc455,FALSE,57,FALSE,"",TN8OzBrMAVm8TPDX4HzE71x-030lcJQkovPOt52hPtit3EyCkxQ49wPXcHBVnw4R,9094d944490dc455,9094d944490dc455,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCID3AhIWChA5MDk0ZDk0NDQ5MGRjNDU1EAAYAg%3D%3D&sigh=G29OXtMHATEoWMAs2iC3cA
69aafcab271609e5,None,None,Cupboard Door,2.183,"",,開關門,None,,Doors,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=69aafcab271609e5,FALSE,43,FALSE,"",unyKwnZ-hfQKbaGZV8hfiKpTsdByHFst8SHGXHtNsEvQoDSnYthvnBYyT_uI7kLG,69aafcab271609e5,69aafcab271609e5,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCNAPEhYKEDY5YWFmY2FiMjcxNjA5ZTUQABgC&sigh=MAVZzHcsu2axzQNEDbBa3Q
e82292d90b020539,None,None,Cut And Handle Meat,14.883,"",,恐怖片,None,,Horror,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=e82292d90b020539,FALSE,91,FALSE,"",KARIdIo8pa6nl502-AuVx8diCUaR4NL94rYxWT0adLAibtHnT52ZkpsRnG-Lp6LJ,e82292d90b020539,e82292d90b020539,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCLBtEhYKEGU4MjI5MmQ5MGIwMjA1MzkQABgC&sigh=gTPrKe5eIQCLalVbdYy-kA
faf76082f7f02d48,None,None,Cutting Flesh,12.583,"",,恐怖片,None,,Horror,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=faf76082f7f02d48,FALSE,98,FALSE,"",97NDv4jH6IwNfI8OpcA1-N28rvYNT3R0a7sqL6Sodst83bVDv4Yyz6YsffjxK6At,faf76082f7f02d48,faf76082f7f02d48,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCOBdEhYKEGZhZjc2MDgyZjdmMDJkNDgQABgC&sigh=2VcrEZrjc8bVq6t_7jhPhQ
9c830ea933b8db51,None,None,Cutting Fresh Meat,13.883,"",,恐怖片,None,,Horror,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=9c830ea933b8db51,FALSE,62,FALSE,"",nxXveky94a4cxpoNutUbGbl8glBX84AjshrRfDM7_N1CkVRyffRwNUgwP1vDRfRj,9c830ea933b8db51,9c830ea933b8db51,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCMhlEhYKEDljODMwZWE5MzNiOGRiNTEQABgC&sigh=4elowRUoSD8NkaZww45c1w
5ec72070e921618c,None,None,Cutting Fruit,23.55,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=5ec72070e921618c,FALSE,39,FALSE,"",vh_psxWYMVPuAHSo-qn-6Ed-b98urXXs-eU5U46YF1WmGbTh2wij5e4itFzRn1Fh,5ec72070e921618c,5ec72070e921618c,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCNizARIWChA1ZWM3MjA3MGU5MjE2MThjEAAYAg%3D%3D&sigh=qRM2QUmYbSblbNKUK9b6XA
59101cdd01815478,None,None,Cutting Through Foliage,8.25,"",,工具聲,None,,Tools,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=59101cdd01815478,FALSE,36,FALSE,"",JZrKPLRG00BiS2Hf5l3amvT7vmkMAdWSyPxefLn9Idv_zIkN6x-0rIipU-stRZAz,59101cdd01815478,59101cdd01815478,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCMA-EhYKEDU5MTAxY2RkMDE4MTU0NzgQABgC&sigh=rCshpsrEBwyEAhY1gt-ogw
af70f2a5af2fd97f,None,None,Cutting and Chopping Faint,17.816,"",,恐怖片,None,,Horror,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=af70f2a5af2fd97f,FALSE,69,FALSE,"",1ARo0R_ep0KFvofJu75RIVTVaILZRaySoMWsO-OSodbpyu1xPXNSkSdaMGD5w0_b,af70f2a5af2fd97f,af70f2a5af2fd97f,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCOiEARIWChBhZjcwZjJhNWFmMmZkOTdmEAAYAg%3D%3D&sigh=Kf6fRHbn_6CLYaX_siBWsQ
6dd806b81901d9c9,None,None,Cymbal Kick,11.316,"",,卡通,None,,Cartoon,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=6dd806b81901d9c9,FALSE,44,FALSE,"",y9WzchQMfAlR6sTYue60gHVXSLRvRKcZgTXnQrkCGut2nfAXY6-uinAvMhhtZ85K,6dd806b81901d9c9,6dd806b81901d9c9,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCPhVEhYKEDZkZDgwNmI4MTkwMWQ5YzkQABgC&sigh=jrqufrefzlfynfn1Fd7-VA
7f823f3913a30745,None,None,DMV Background noise,73.05,"",,環境音,None,,Ambiences,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=7f823f3913a30745,FALSE,50,FALSE,"",fkLSLFtddjmQuZc1cN_oIF1BiIkokw10c3oQCeFGq34-eobtanBs1uF_XaShgbAy,7f823f3913a30745,7f823f3913a30745,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCKi6BBIWChA3ZjgyM2YzOTEzYTMwNzQ1EAAYAg%3D%3D&sigh=pNsxxrS1ZNxS6Msl7MQbWg
ee459f995be5cee5,None,None,Dancing Shoes on Tile,43.616,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=ee459f995be5cee5,FALSE,93,FALSE,"",ccuEdmBpZjQQNoUk1aLGSBFp4Ke3372to1E6KTtNSyvUYi3btGldBrrLf3--S4dF,ee459f995be5cee5,ee459f995be5cee5,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCPjPAhIWChBlZTQ1OWY5OTViZTVjZWU1EAAYAg%3D%3D&sigh=ezoOF1NMR0ez7VpjolLvTA
1117bdf7e300dd68,None,None,Dancing the Charelston,9.75,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=1117bdf7e300dd68,FALSE,6,FALSE,"",o3gwbCrkppTO4BbBwV6BxW4x82uukyOhkV9iFJd8nUj07XSa-W_qWdO8omr4PjYU,1117bdf7e300dd68,1117bdf7e300dd68,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCKhGEhYKEDExMTdiZGY3ZTMwMGRkNjgQABgC&sigh=E_s1F8aqc3P10cJKRQps9w
bc992d21c742acf6,None,None,Daytime Forrest Bonfire,60.533,"",,環境音,None,,Ambiences,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=bc992d21c742acf6,FALSE,74,FALSE,"",UxbWxhULyD2pvSy-yBktm6EjSA6FvYzQ3DQulLgec5gdBaEBdIDe8iNhHnlBhwMM,bc992d21c742acf6,bc992d21c742acf6,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCODUAxIWChBiYzk5MmQyMWM3NDJhY2Y2EAAYAg%3D%3D&sigh=mQ1XlMDYtR9AlPTS6_kigA
3e11b3d6ccdfa650,None,None,Deadbolt Lock,0.716,"",,開關門,None,,Doors,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=3e11b3d6ccdfa650,FALSE,26,FALSE,"",IOav4mMNu62nDE1dFIqjllGAiADUcXQ7k8l0jR8dgSdp-RNuaEjAK46qZ0n_y9aK,3e11b3d6ccdfa650,3e11b3d6ccdfa650,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRoaCAASFgoQM2UxMWIzZDZjY2RmYTY1MBAAGAI%3D&sigh=JYsDQtSTLuwwwWEkkxTHgQ
ff48ec984d52e9e0,None,None,Death Impact Yell Multiple,7.683,"",,人的聲音,None,,Human Voices,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=ff48ec984d52e9e0,FALSE,100,FALSE,"",uqNrP4q7JywDdf3vhUwP-fTXpGUUOMwJXmPIzJS-FxvjJXmsnV86Of8Su71g8DIN,ff48ec984d52e9e0,ff48ec984d52e9e0,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCNg2EhYKEGZmNDhlYzk4NGQ1MmU5ZTAQABgC&sigh=_QgPNYtD_AfYm77Bb9daLw
052a079185fd070f,None,None,Death Impact Yell Single,7.75,"",,人的聲音,None,,Human Voices,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=052a079185fd070f,FALSE,2,FALSE,"",s7irXhF0HXuvZgLXDidQENRjli_3cMwBysZDFKVDwALOHLSfAa7mmA7Pfv5UuGZa,052a079185fd070f,052a079185fd070f,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCNg2EhYKEDA1MmEwNzkxODVmZDA3MGYQABgC&sigh=WcAWpkOeMnjhP1pKB5FkuQ
40f5c80fcfb017c1,None,None,Death Rattle Breath,23.116,"",,人的聲音,None,,Human Voices,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=40f5c80fcfb017c1,FALSE,27,FALSE,"",Cs7GwsByFeuPrUKi4O_L3x7RCukolnaZ3oDJOBzMPfe9QFNX1moN0bDxg6Sa602c,40f5c80fcfb017c1,40f5c80fcfb017c1,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCNizARIWChA0MGY1YzgwZmNmYjAxN2MxEAAYAg%3D%3D&sigh=9Vu_507pg5sPlbTtVoXx_w
501cb83369d8e8f4,None,None,Debris Hits,1.983,"",,撞擊聲,None,,Impacts,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=501cb83369d8e8f4,FALSE,33,FALSE,"",nKg0aUivalhyVz6GzHsBO2Kb-7p9LUGK9GCodiYofYeFjcw4Zlx1nB4m4r9YGw3W,501cb83369d8e8f4,501cb83369d8e8f4,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCOgHEhYKEDUwMWNiODMzNjlkOGU4ZjQQABgC&sigh=efmw_IxQxMcVXPcoPvg0cw
a2fbe4dde4eea3bb,None,None,Deck of Cards on Table,1.883,"",,運動,None,,Sports,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=a2fbe4dde4eea3bb,FALSE,65,FALSE,"",uJY5k7Mpv-8fKGRPfRhB_4R-FYZ_FZ_WnhCZE5Qgeph7VNq1mPcmkXsQmlWpMrcu,a2fbe4dde4eea3bb,a2fbe4dde4eea3bb,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCOgHEhYKEGEyZmJlNGRkZTRlZWEzYmIQABgC&sigh=I0bQ91TltWvLnF9BSgupKA
80b9af56e33b8f8f,None,None,Deep Cross On Wood,68.683,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=80b9af56e33b8f8f,FALSE,51,FALSE,"",35zomYz3skmeBIA310P_o9LmTaEZb7-JBnZ0ZNNwL_-GRBYuKYk4SrnaXugqSbQ6,80b9af56e33b8f8f,80b9af56e33b8f8f,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCKCTBBIWChA4MGI5YWY1NmUzM2I4ZjhmEAAYAg%3D%3D&sigh=Bj9jcL-ZwtgZhYYD0c4Mkw
59d134fc20bd5a9b,None,None,Deflate,3.816,"",,卡通,None,,Cartoon,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=59d134fc20bd5a9b,FALSE,37,FALSE,"",cSQAYJDNZ56zGjO17PoUXsapnHgSgHRhVwJb7gB32gf7vmnQVlRHHRRmhF-JaT5y,59d134fc20bd5a9b,59d134fc20bd5a9b,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCLgXEhYKEDU5ZDEzNGZjMjBiZDVhOWIQABgC&sigh=8H4oeKUQr3e4ND6_fG_rAg
dd22c249b6cacba8,None,None,Desert Howling Wind,279.183,"",,天氣,None,,Weather,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=dd22c249b6cacba8,FALSE,87,FALSE,"",IUbK6zAosWlZMIw4a2QEWwHN3V039WfrT2RmRSr8bjBHbTZ_zcg2sLyJHgJZI_Pr,dd22c249b6cacba8,dd22c249b6cacba8,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCNiDERIWChBkZDIyYzI0OWI2Y2FjYmE4EAAYAg%3D%3D&sigh=5l-1OLY67Xae8P6xSHIW_w
ac8695440c0bfcde,None,None,Desk organization ,14.05,"",,辦公室,None,,Office,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=ac8695440c0bfcde,FALSE,68,FALSE,"",dN2mivgyFB9C6Xn9tFTzfxWIMocsWXJzvcOY89QrfVewDGeS_qHOe-GNok6fq64K,ac8695440c0bfcde,ac8695440c0bfcde,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCLBtEhYKEGFjODY5NTQ0MGMwYmZjZGUQABgC&sigh=hVGldqR87_sOSPpUU2iXtw
10799a2ced1eddd5,None,None,Dial Turning,22.783,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=10799a2ced1eddd5,FALSE,6,FALSE,"",LlcNB3yuhnMB_P4uk08jAttuRD0GGVdOk-uHeibfMCpUVWZAiQG4ADRPjDUASrp1,10799a2ced1eddd5,10799a2ced1eddd5,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCPCrARIWChAxMDc5OWEyY2VkMWVkZGQ1EAAYAg%3D%3D&sigh=7IL_2hKDylLk0rLFcZEPnw
289bd6aa8b122549,None,None,Digging with Trowel,49.65,"",,工具聲,None,,Tools,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=289bd6aa8b122549,FALSE,17,FALSE,"",OWfD-Z93yMf-MKTmOLFHha-QZkThkmfT-iIOT6dQZwj9Prn4k1E1vIwLhxJHo1Dg,289bd6aa8b122549,289bd6aa8b122549,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCOj-AhIWChAyODliZDZhYThiMTIyNTQ5EAAYAg%3D%3D&sigh=gMmprUyTWqJ_7eh0K1kKvQ
3a762b34337b1782,None,None,Digital Watch Alarm Long,19.183,"",,警報聲,None,,Alarms,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=3a762b34337b1782,FALSE,24,FALSE,"",c6uMrnbenFjzcufPQFaVtGUI0uI-OtHMeJM6tChN6NY-QeOw89DHQndzrq1C06Qr,3a762b34337b1782,3a762b34337b1782,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCLiUARIWChAzYTc2MmIzNDMzN2IxNzgyEAAYAg%3D%3D&sigh=6Rv98il3xmRndVjbG8iLKQ
76cefff94cfe0b18,None,None,Dinner Bell Triangle,19.816,"",,警報聲,None,,Alarms,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=76cefff94cfe0b18,FALSE,47,FALSE,"",YZ7SD561U0zb0NeQODB0OihUrzGEIU7tymlGRZJ9L4jVM3S8kb-eMyqQbdhRPCCV,76cefff94cfe0b18,76cefff94cfe0b18,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCLiUARIWChA3NmNlZmZmOTRjZmUwYjE4EAAYAg%3D%3D&sigh=wbdX2ItIzoEwsqaTGbVGwQ
542284e56429c9b4,None,None,Dirt Shovel On Coffin,1.45,"",,撞擊聲,None,,Impacts,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=542284e56429c9b4,FALSE,34,FALSE,"",mAL0zlpc_7BKjp3kkuIEB3KoxJcI1b7mqSBoxMe1yDhZvDji5kQXGTGzqz8ANmht,542284e56429c9b4,542284e56429c9b4,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCOgHEhYKEDU0MjI4NGU1NjQyOWM5YjQQABgC&sigh=t9tQWZzEub3XQVnEP5aEtQ
f93d5ebeabae5290,None,None,Dirt on Coffin Lid,46.716,"",,撞擊聲,None,,Impacts,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=f93d5ebeabae5290,FALSE,97,FALSE,"",LqmLZRCFflKoZ5bNLsny0LD-y03CMREC4u6MPpNkS2UJUREwrF8rW8yiakkjcdbq,f93d5ebeabae5290,f93d5ebeabae5290,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCLDnAhIWChBmOTNkNWViZWFiYWU1MjkwEAAYAg%3D%3D&sigh=RQVooNzUWoOQon6WsVeRIA
3d667dc06c2b97d7,None,None,Dish Sliding On Table,39.516,"",,日常聲響,None,,Household,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=3d667dc06c2b97d7,FALSE,26,FALSE,"",jvgdA2R3dl8u5aP0QTgM2BJ6FMAwst45a9ecFMEKRvOJiUJnw7NlR-kbiyoy78js,3d667dc06c2b97d7,3d667dc06c2b97d7,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCNiwAhIWChAzZDY2N2RjMDZjMmI5N2Q3EAAYAg%3D%3D&sigh=k19wag3NoguWKtFLG8xdug
2393eb70da67fed5,None,None,Dishes Laid On Table  ,11.15,"",,日常聲響,None,,Household,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=2393eb70da67fed5,FALSE,15,FALSE,"",a6kS3nAxyEmJ2z5uRibQWuJR3n-hs3VF3kWcU9zi3joBPJW1JuGekEvRNmuGVnnB,2393eb70da67fed5,2393eb70da67fed5,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRobCPhVEhYKEDIzOTNlYjcwZGE2N2ZlZDUQABgC&sigh=p0ofQbnYoZY6SeE1b-LZIA
cab3f92ff5825089,None,None,Dishes Rattle ,26.616,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=cab3f92ff5825089,FALSE,79,FALSE,"",51Vh4hECAiOjZ62rLzl_rmEp0_STKlbGofOAK_jjXFgvLQXiipIGgebnWd8OCRIv,cab3f92ff5825089,cab3f92ff5825089,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCJDLARIWChBjYWIzZjkyZmY1ODI1MDg5EAAYAg%3D%3D&sigh=E-gsLgf-spZ9g4-JlGVjYA
b6121ba4ac32f51e,None,None,Dishes Shuffling ,33.45,"",,日常聲響,None,,Household,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=b6121ba4ac32f51e,FALSE,71,FALSE,"",0jLyy_idYYvd8EUywKA2aWUddkUx6_SbOwbOoab9vw7PbFf5OP4Y4aVbwWmObSMs,b6121ba4ac32f51e,b6121ba4ac32f51e,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCOiBAhIWChBiNjEyMWJhNGFjMzJmNTFlEAAYAg%3D%3D&sigh=_soEuHI5ind9lMQWIFzESg
8bef2ceec36444a3,None,None,Disk Drive Insert and Spinning,34.583,"",,工具聲,None,,Tools,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=8bef2ceec36444a3,FALSE,55,FALSE,"",DP-2NQ3m_JP9kJPwdri40ClYHgVN7qRpCwsqb5BhDbkIaSFEzeRgtmTficS99R9P,8bef2ceec36444a3,8bef2ceec36444a3,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCNCJAhIWChA4YmVmMmNlZWMzNjQ0NGEzEAAYAg%3D%3D&sigh=1vGwTgf8xUkesKshUX_ECA
256ddb78e8eca2e9,None,None,Dissecting a Body,40.316,"",,恐怖片,None,,Horror,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=256ddb78e8eca2e9,FALSE,16,FALSE,"",trELym8DeuuHf0WZi6IlDJUC2rf11Fro4uLvcJOYkGQLJw9NLxeXhKc0KAsuFjpI,256ddb78e8eca2e9,256ddb78e8eca2e9,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCMC4AhIWChAyNTZkZGI3OGU4ZWNhMmU5EAAYAg%3D%3D&sigh=zoTS-8SnxuE2y8KbyUQp5Q
39a61adaa9c92a89,None,None,Distant Dog Barking,57.383,"",,動物聲,None,,Animals,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=39a61adaa9c92a89,FALSE,24,FALSE,"",eGAqkfZMO0UWyx_1KfsnfJZ1j98cEZkE4ZM2ktsrs0T6wDjSBsKWqlNcrN4Fbwe2,39a61adaa9c92a89,39a61adaa9c92a89,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCKi9AxIWChAzOWE2MWFkYWE5YzkyYTg5EAAYAg%3D%3D&sigh=lUsjdfLUz3najyeH6JbZzw
045086318b2a8881,None,None,Distant Footsteps On Wood,50.816,"",,動作音,None,,Foley,"","",,0,TRUE,https://www.youtube.com/audiolibrary_download?vid=045086318b2a8881,FALSE,1,FALSE,"",x20n3Ycc8O789gi4LJBeL2dKXMj2Xx7TI_DcokiwjejzEYWgVIaGXJhEZ7rLNUAR,045086318b2a8881,045086318b2a8881,https://www.youtube.com/api/editor/waveform?expire=1588492800&if=0&scale=10&editlist=Cgh3YXZlZm9ybRocCNCGAxIWChAwNDUwODYzMThiMmE4ODgxEAAYAg%3D%3D&sigh=LSug0LHhz1wutUxM3Mf24A
